point_code	grts_ranking	grts_ranking_draw	sac	legacy_site	type	polygon_id	phab	source	is_centroid	measurement_date	valid_sampling_unit	valid_refpoint	valid_type	x_coord	y_coord	select_prob	measured_valid_cycle1	measured_cycle1	selection_step1	source_bwk	jaar_kartering
17420710_1	17420710	17420710	1	0	91E0	455293_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	193149.591973471	173614.113583292	0.295722424983978	0	0	0	155	2015
17421186_1	17421186	17421186	1	0	6510_huk	673810_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	254973.591973471	159182.113583292	0.370431840419769	0	0	0	1010	2010
17421982_1	17421982	17421982	0	0	4010	495385_v2018	80	habitatmap 2020	1	NA	NA	NA	NA	179389.591973471	223534.113583292	0.727367758750916	0	0	1	1611	2016
17424176_1	17424176	17424176	0	0	2160	507122_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	32061.591973471	204398.113583292	0.621531844139099	0	0	0	049	2004
174302_1	174302	174302	1	0	4010	560894_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	163645.6	225870.1	0.623779296875	0	0	1	177	2017
1743062_1	1743062	1743062	1	0	91E0_vc	519670_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	175293.591973471	217550.113583292	0.0537252128124237	0	0	1	175	2017
174326_1	174326	174326	0	0	4030	560751_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	198749.591973471	212686.113583292	0.477866023778915	0	0	1	1412	2014
174337_1	174337	174337	0	0	9120	583827_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	65821.591973471	205966.113583292	0.205451652407646	0	0	1	024	2002
17436546_1	17436546	17436546	0	0	6510_huk	470097_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	256765.591973471	160558.113583292	0.739300429821014	0	0	0	0610	2006
1743698_1	1743698	1743698	1	0	2330_bu	302068_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	236253.6	195758.1	0.847994446754456	0	0	0	147	2014
1743798_1	1743798	1743798	0	0	2310	603429_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	211421.591973471	196686.113583292	0.453663140535355	0	0	0	056	2005
1743798_1	1743798	1743798	0	0	2330	603429_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	211421.591973471	196686.113583292	0.453663140535355	0	0	0	056	2005
1743798_1	1743798	1743798	0	0	4010	603429_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	211421.591973471	196686.113583292	0.453663140535355	0	0	1	056	2005
17438896_1	17438896	17438896	0	0	2160	559727_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	26589.591973471	201454.113583292	0.0888098180294037	0	0	1	049	2004
17447762_1	17447762	17447762	0	0	2330_dw	545800_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	237597.591973471	196558.113583292	0.118503697216511	0	0	1	147	2014
17449404_1	17449404	17449404	0	0	1330_hpr	607011_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	141341.591973471	222702.113583292	0.225187286734581	0	0	1	02ex	2002
1745113_1	1745113	1745113	1	0	91E0_vn	174295_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	116381.591973471	166478.113583292	0.48686009645462	0	0	1	185	2018
17451286_1	17451286	17451286	1	0	6510_hus	344920_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	164253.591973471	187342.113583292	0.731611549854279	0	0	0	195	2019
17452150_1	17452150	17452150	0	0	4010	551759_v2016	50	habitatmap 2020	1	NA	NA	NA	NA	206909.591973471	214222.113583292	0.637683570384979	0	0	0	1412	2014
1745270_1	1745270	1745270	0	0	2310	551720_v2016	60	habitatmap 2020	1	NA	NA	NA	NA	213597.591973471	210926.113583292	0.569601833820343	0	0	1	1412	2014
17454256_1	17454256	17454256	1	0	2190_overig	166807_v2020	69	habitatmap 2020	1	NA	NA	NA	NA	22813.591973471	198318.113583292	0.442604780197144	0	0	1	10	2010
174546_1	174546	174546	1	0	2310	559491_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	228061.6	192910.1	0.984531044960022	0	0	1	086	2008
1745526_1	1745526	1745526	1	0	7140_meso	637793_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	215549.591973471	205198.113583292	0.518203973770142	0	0	1	194	2019
17456690_1	17456690	17456690	0	0	4010	559484_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	228701.591973471	178734.113583292	0.174301266670227	0	0	1	054	2005
17461122_1	17461122	17461122	1	0	6510_huk	673823_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	258493.591973471	159342.113583292	0.795580208301544	0	0	0	065	2006
1746185_1	1746185	1746185	1	0	91E0_vn	505054_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	119805.591973471	204878.113583292	0.775029242038727	0	0	1	169	2016
174702_1	174702	174702	0	0	9190	628235_v2014	50	habitatmap 2020	1	NA	NA	NA	NA	196093.591973471	241774.113583292	0.348402857780457	0	0	1	lb	NA
17470454_1	17470454	17470454	0	0	4010	595345_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	187645.591973471	210638.113583292	0.169512838125229	0	0	1	988	1998
17472512_1	17472512	17472512	1	0	1330_hpr	444116_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	56765.591973471	211950.113583292	0.619401156902313	0	0	1	137	2013
17475648_1	17475648	17475648	1	0	6410_mo	517669_v2020	95	habitatmap 2020	1	NA	NA	NA	NA	74173.591973471	200686.113583292	0.0305390730500221	0	0	1	148	2014
17475649_1	17475649	17475649	1	0	6410_mo	517669_v2020	NA	assessment	1	16626	1	1	1	74173.6	200686.1	0	1	1	1	148	2014
17479232_1	17479232	17479232	0	0	6230	565868_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	81245.591973471	201550.113583292	0.145713180303574	0	0	1	016	2001
1748785_1	1748785	1748785	1	0	2190_overig	444892_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	33597.6	203918.1	0.626579999923706	0	0	1	15ex	2015
17489588_1	17489588	17489588	0	0	1330_hpr	560747_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	69789.591973471	219630.113583292	0.82698929309845	0	0	1	158	2015
174897_1	174897	174897	1	0	2120	511704_v2020	100	assessment/habitatmap 2020	1	18471	1	1	1	37149.6	207022.1	0	1	1	1	16	2016
1749334_1	1749334	1749334	1	0	6230_hmo	413191_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	184573.591973471	191022.113583292	0.673293948173523	0	0	1	188	2018
17497904_1	17497904	17497904	0	0	2160	511568_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	31933.591973471	203566.113583292	0.293551057577133	0	0	1	049	2004
1749942_2	1749942	1749942	1	0	7140_meso	639566_v2020	100	assessment/habitatmap 2020	0	16695	1	1	1	218271.3	199177.4	0	1	1	1	1910	2019
1750129_2	60470385	1750129	1	0	1330_hpr	588716_v2016	100	assessment/habitatmap 2020	0	17711	1	1	1	54366.2	210520.6	0	1	1	1	158	2015
1750193_1	1750193	1750193	1	0	2120	645613_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	24445.6	200238.1	0.618889629840851	0	0	0	049	2004
17502144_1	17502144	17502144	0	0	6230	499314_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	78205.591973471	202894.113583292	0.319222688674927	0	0	1	016	2001
1750290_1	1750290	1750290	0	0	2310	596953_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	219325.591973471	215982.113583292	0.71252167224884	0	0	0	1411	2014
17505768_1	17505768	17505768	0	0	91E0_sf	182856_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	137469.591973471	191470.113583292	0.180401712656021	0	0	1	13l	2013
17509376_1	17509376	17509376	1	0	1330_hpr	456696_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	57821.591973471	210894.113583292	0.976581156253815	0	0	1	1510	2015
1751250_1	1751250	1751250	1	0	91E0_vo	594332_v2020	25	habitatmap 2020	1	NA	NA	NA	NA	218653.591973471	198862.113583292	0.853989005088806	0	0	0	197	2019
17515142_1	17515142	NA	1	1	9120	376405_v2020	100	habitatmap 2020	0	NA	NA	NA	NA	171942.3	171179.8	0.821353316307068	0	0	1	1810	2018
1752050_1	1752050	1752050	1	0	9120_qb	373023_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	241629.591973471	181230.113583292	0.544072687625885	0	0	1	194	2019
17521078_1	17521078	17521078	0	0	7140_meso	644577_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	209501.591973471	190670.113583292	0.663725972175598	0	0	0	055	2005
1752489_1	1752489	1752489	1	0	91E0_sf	645590_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	136541.6	198766.1	0.646018028259277	0	0	1	13l	2013
1752505_1	1752505	1752505	0	0	91E0_vc	650634_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	138749.591973471	166574.113583292	0.727546095848083	0	0	1	984	1998
17526056_1	17526056	17526056	1	0	91E0	583347_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	146269.591973471	205998.113583292	0.9950852394104	0	0	0	005	2000
17529652_1	17529652	17529652	1	0	1330_hpr	589595_v2014	60	habitatmap 2020	1	NA	NA	NA	NA	80189.591973471	225518.113583292	0.318788439035416	0	0	1	027	2002
1753510_1	1753510	1753510	1	0	9120_qb	671280_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	193821.591973471	177518.113583292	0.788241028785706	0	0	0	997	1999
17538178_1	17538178	17538178	1	0	6510_huk	627156_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	256381.591973471	162158.113583292	0.544336795806885	0	0	1	065	2006
17538246_1	17538246	17538246	1	0	6410_mo	570998_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	164541.591973471	178382.113583292	0.13473054766655	0	0	1	174	2017
1754233_1	1754233	1754233	0	0	91E0	560157_v2018	35	habitatmap 2020	1	NA	NA	NA	NA	151229.591973471	178446.113583292	0.400700956583023	0	0	0	988	1998
17545392_1	17545392	17545392	0	0	2160	511555_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	28925.591973471	201262.113583292	0.421136677265167	0	0	1	05l	2005
1755046_1	1755046	1755046	0	0	9120_qb	637030_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	190333.591973471	179054.113583292	0.741994082927704	0	0	0	98n	1998
175570_1	175570	175570	0	0	9190	631322_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	229821.591973471	187630.113583292	0.502608776092529	0	0	0	047	2004
1755730_1	1755730	1755730	0	0	9120_qb	486450_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	235869.591973471	190638.113583292	0.260128527879715	0	0	1	015	2001
175582_1	175582	175582	1	0	4010	561899_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	164157.6	227950.1	0.43949893116951	0	0	1	1910	2019
17559728_1	17559728	17559728	0	0	2130_had	144697_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	23389.591973471	195982.113583292	0.00991323310881853	0	0	1	o	NA
1755990_1	1755990	1755990	0	0	9120_qb	418829_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	174461.591973471	188718.113583292	0.440976053476334	0	0	1	078	2007
17560694_1	17560694	17560694	0	0	4010	533416_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	206525.591973471	218318.113583292	0.576111674308777	0	0	1	1411	2014
175649_1	175649	175649	0	0	9120	592582_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	80285.591973471	167022.113583292	0.405165880918503	0	0	1	l	NA
175649_1	175649	175649	0	0	9130_end	592582_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	80285.591973471	167022.113583292	0.405165880918503	0	0	0	l	NA
175686_1	175686	175686	1	0	9120	552329_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	175837.591973471	165966.113583292	0.322431802749634	0	0	1	176	2017
175686_1	175686	175686	1	0	9160	552329_v2018	40	habitatmap 2020	1	NA	NA	NA	NA	175837.591973471	165966.113583292	0.322431802749634	0	0	1	176	2017
175689_1	175689	175689	0	0	9120	505859_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	94429.591973471	206542.113583292	0.911948025226593	0	0	0	167	2016
1756977_1	1756977	1756977	0	0	2130_hd	672537_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	33469.591973471	204942.113583292	0.900194227695465	0	0	1	049	2004
175698_1	175698	175698	1	0	4030	357347_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	238653.6	185902.1	0.122102297842503	0	0	1	1910	2019
1757150_1	1757150	1757150	1	0	6230_hn	494821_v2018	20	habitatmap 2020	1	NA	NA	NA	NA	159037.591973471	224398.113583292	0.285708904266357	0	0	0	163	2016
175726_1	175726	175726	0	0	9190	560641_v2018	60	habitatmap 2020	1	NA	NA	NA	NA	194301.591973471	237870.113583292	0.852721989154816	0	0	0	97z	1997
17573040_1	17573040	17573040	1	0	2190_overig	510217_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	24381.591973471	199022.113583292	0.62787926197052	0	0	1	16	2016
17575348_1	17575348	17575348	1	0	1330_hpr	588575_v2016	80	habitatmap 2020	1	NA	NA	NA	NA	62845.591973471	221966.113583292	0.210587128996849	0	0	1	158	2015
1757558_1	1757558	1757558	0	0	2310	473111_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	212445.591973471	210542.113583292	0.0024397112429142	0	0	1	1412	2014
17578969_1	17578969	NA	0	1	9130_end	639453_v2014	100	habitatmap 2020	0	NA	NA	NA	NA	109942.2	167179.8	0.285728752613068	0	0	1	015	2001
17582272_1	17582272	17582272	0	0	6230	618588_v2014	80	habitatmap 2020	1	NA	NA	NA	NA	79997.591973471	202766.113583292	0.628687560558319	0	0	1	016	2001
175826_1	175826	175826	0	0	9190	351574_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	225981.591973471	191022.113583292	0.583070278167725	0	0	0	1410	2014
17587634_1	17587634	17587634	1	0	6510_huk	653294_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	250109.591973471	161518.113583292	0.00443435087800026	0	0	1	044	2004
17591296_1	17591296	17591296	1	0	1330_hpr	665031_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	56861.591973471	211918.113583292	0.352852702140808	0	0	0	137	2013
175918_1	175918	175918	0	0	9190	590174_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	198525.591973471	228142.113583292	0.18768347799778	0	0	1	98z	1998
175921_1	20361009	175921	1	1	2130_hd	561267_v2018	35	assessment/habitatmap 2020	0	18487	1	1	1	33356.8	204023.4	0	1	1	1	05l	2005
17599922_1	17599922	17599922	0	0	6510_huk	564950_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	247645.591973471	161838.113583292	0.734283685684204	0	0	0	068	2006
17601_1	17601	17601	1	0	9120_qb	456420_v2018	95	habitatmap 2020	1	NA	NA	NA	NA	85661.591973471	205198.113583292	0.607668519020081	0	0	1	1510	2015
17608116_1	17608116	17608116	1	0	1330_hpr	589758_v2016	100	habitatmap 2020	1	NA	NA	NA	NA	62781.591973471	221390.113583292	0.696607351303101	0	0	1	158	2015
1760886_1	1760886	1760886	1	0	91E0_vo	561974_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	212669.591973471	207406.113583292	0.686550498008728	0	0	0	157	2015
176094_1	176094	176094	1	0	9190	560740_v2018	50	habitatmap 2020	1	NA	NA	NA	NA	158909.591973471	225998.113583292	0.69366729259491	0	0	0	163	2016
1761206_1	1761206	1761206	1	0	7140_meso	380726_v2020	20	assessment/habitatmap 2020	1	17717	1	1	1	216253.4	198062.3	0	1	1	1	195	2019
17617481_1	17617481	NA	1	1	9120	508261_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	92943	206181	0.97341513633728	0	0	1	167	2016
17617682_1	17617682	17617682	0	0	6230	633727_v2020	75	habitatmap 2020	1	NA	NA	NA	NA	225981.591973471	205966.113583292	0.457251191139221	0	0	1	15o	2015
1761910_1	1761910	1761910	1	0	7140_meso	637786_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	215613.591973471	205326.113583292	0.741800427436829	0	0	1	1910	2019
17623378_1	17623378	17623378	0	0	91E0_sf	460616_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	247421.591973471	190862.113583292	0.713296294212341	0	0	1	165	2016
17624110_1	17624110	NA	1	1	91E0_vm	590928_v2018	100	habitatmap 2020	0	NA	NA	NA	NA	193942.4	219179.7	0.491782069206238	0	0	1	177	2017
1762774_1	1762774	1762774	1	0	2330_bu	632239_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	185661.6	211054.1	0.634502470493317	0	0	1	1810	2018
17628946_1	17628946	17628946	0	0	4010	560989_v2016	30	habitatmap 2020	1	NA	NA	NA	NA	219709.591973471	210254.113583292	0.565651774406433	0	0	0	98z	1998
17629058_1	17629058	17629058	1	0	9130_fm	448566_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	258461.591973471	159182.113583292	0.304217129945755	0	0	1	067	2006
176326_1	176326	176326	0	0	9120	675156_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	165053.591973471	182766.113583292	0.789693117141724	0	0	1	078	2007
1763505_1	1763505	1763505	1	0	2160	609045_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	27741.6	199918.1	0.208448454737663	0	0	1	16	2016
1763666_1	1763666	1763666	1	0	91E0_sf	561769_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	248221.591973471	190734.113583292	0.773423850536346	0	0	1	165	2016
17639150_1	17639150	17639150	0	0	4010	666826_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	204637.591973471	218702.113583292	0.304549664258957	0	0	0	97z	1997
17645846_1	17645846	17645846	0	0	6230	597286_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	165405.591973471	189614.113583292	0.98808616399765	0	0	1	007	2000
176470_1	176470	176470	1	0	7140_meso	413247_v2020	15	habitatmap 2020	1	NA	NA	NA	NA	184701.591973471	191342.113583292	0.183714777231216	0	0	0	187	2018
17647910_1	17647910	17647910	1	0	6510_huk	316658_v2016	60	habitatmap 2020	1	NA	NA	NA	NA	213405.591973471	161582.113583292	0.812619566917419	0	0	0	155	2015
17648246_1	17648246	17648246	0	0	4010	641631_v2020	90	habitatmap 2020	1	NA	NA	NA	NA	215389.591973471	208526.113583292	0.0515516996383667	0	0	1	1912	2019
17650864_1	17650864	17650864	1	0	2190_overig	511719_v2020	60	habitatmap 2020	1	NA	NA	NA	NA	22749.591973471	199022.113583292	0.182928577065468	0	0	1	10	2010
1765169_1	1765169	1765169	1	0	2160	638468_v2014	80	habitatmap 2020	1	NA	NA	NA	NA	32957.6	204206.1	0.277060747146606	0	0	1	05l	2005
17651764_1	17651764	17651764	0	0	2160	571838_v2018	25	habitatmap 2020	1	NA	NA	NA	NA	72253.591973471	226574.113583292	0.364786326885223	0	0	0	056	2005
176566_1	176566	176566	0	0	4030	470286_v2018	50	assessment/habitatmap 2020	1	NA	NA	NA	NA	205117.59	189678.11	0.302636802196503	0	0	1	139	2013
1765718_1	1765718	1765718	1	0	6230_hmo	413190_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	184637.591973471	190862.113583292	0.986469209194183	0	0	0	186	2018
17657730_1	17657730	17657730	1	0	9130_fm	596120_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	257725.591973471	160206.113583292	0.999885201454163	0	0	0	067	2006
176582_1	176582	176582	1	0	91E0_va	549397_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	166781.591973471	177070.113583292	0.407694578170776	0	0	1	175	2017
17658968_1	17658968	17658968	0	0	6410_mo	554854_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	111581.591973471	177518.113583292	0.281388372182846	0	0	1	184	2018
1766006_1	1766006	1766006	1	0	2330_bu	631283_v2020	70	habitatmap 2020	1	NA	NA	NA	NA	217661.6	202958.1	0.355384975671768	0	0	1	186	2018
1766310_1	1766310	1766310	0	0	9120_qb	637255_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	186557.591973471	183310.113583292	0.440946400165558	0	0	0	0710	2007
1766326_2	35320758	1766326	1	0	7140_oli	414180_v2020	40	assessment/habitatmap 2020	0	17724	1	1	1	218305.9	198238.6	0	1	1	1	1810	2018
17667248_1	17667248	17667248	1	0	2190_overig	166810_v2020	50	habitatmap 2020	1	NA	NA	NA	NA	23293.591973471	198318.113583292	0.047209482640028	0	0	1	10	2010
17668342_1	17668342	17668342	0	0	2330	569872_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	200989.591973471	214446.113583292	0.0888960883021355	0	0	1	99w	1999
17670_1	17670	17670	0	0	9120	632322_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	164381.591973471	161806.113583292	0.200706198811531	0	0	1	0110	2001
17673_1	17673	17673	1	0	9120	552555_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	116701.591973471	204014.113583292	0.796455442905426	0	0	1	177	2017
176758_1	176758	176758	1	0	4030	631280_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	217469.6	203086.1	0.946442365646362	0	0	1	186	2018
176761_1	176761	176761	0	0	91E0_va	651747_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	143485.591973471	171470.113583292	0.330598086118698	0	0	1	987	1998
17677526_1	17677526	17677526	0	0	4010	585958_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	170973.591973471	216014.113583292	0.792369961738586	0	0	1	986	1998
17678822_1	17678822	17678822	1	0	91E0	666622_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	202717.591973471	170862.113583292	0.659851372241974	0	0	0	108	2010
1768210_1	1768210	1768210	0	0	6230_ha	633654_v2020	30	habitatmap 2020	1	NA	NA	NA	NA	226813.591973471	207086.113583292	0.87492436170578	0	0	0	1411	2014
17682368_1	17682368	17682368	0	0	6230	592260_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	79101.591973471	203214.113583292	0.50624144077301	0	0	0	015	2001
17682598_1	17682598	17682598	0	0	6410_mo	628417_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	196509.591973471	183342.113583292	0.564256310462952	0	0	0	129	2012
17686196_1	17686196	17686196	1	0	1330_hpr	560921_v2018	100	habitatmap 2020	1	NA	NA	NA	NA	69373.591973471	220494.113583292	0.602618515491486	0	0	1	1510	2015
176862_1	176862	176862	1	0	2310	467155_v2018	30	habitatmap 2020	1	NA	NA	NA	NA	155069.6	231086.1	0.0672795698046684	0	0	1	097	2009
176862_1	176862	176862	1	0	4010	467155_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	155069.6	231086.1	0.0672795698046684	0	0	1	097	2009
17686318_1	17686318	17686318	0	0	4010	594774_v2014	70	habitatmap 2020	1	NA	NA	NA	NA	201213.591973471	227438.113583292	0.388998806476593	0	0	1	99n	1999
17686662_1	17686662	17686662	1	0	6410_mo	420003_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	179741.591973471	184782.113583292	0.1554184705019	0	0	1	195	2019
1768873_1	1768873	1768873	1	0	91E0_sf	514345_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	136413.591973471	199374.113583292	0.644856214523315	0	0	1	13l	2013
17688832_1	17688832	17688832	0	0	6230	574648_v2014	30	habitatmap 2020	1	NA	NA	NA	NA	66429.591973471	206222.113583292	0.810125291347504	0	0	0	0110	2001
1768885_1	1768885	1768885	1	0	2160	581320_v2014	40	habitatmap 2020	1	NA	NA	NA	NA	59389.6	221326.1	0.903655469417572	0	0	0	057	2005
17689908_1	17689908	17689908	1	0	2190_mp	645626_v2014	25	habitatmap 2020	1	NA	NA	NA	NA	76893.591973471	227918.113583292	0.575844705104828	0	0	0	059	2005
17689908_1	17689908	17689908	1	0	2190_overig	645626_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	76893.591973471	227918.113583292	0.575844705104828	0	0	0	059	2005
17689909_1	17689909	17689909	1	0	2190_mp	645626_v2014	25	habitatmap 2020	1	NA	NA	NA	NA	76893.6	227918.1	0.575844705104828	0	0	0	059	2005
17690498_1	17690498	17690498	1	0	9130_fm	448566_v2018	70	habitatmap 2020	1	NA	NA	NA	NA	258781.591973471	159438.113583292	0.832753121852875	0	0	0	067	2006
1769142_1	1769142	1769142	0	0	9120_qb	343282_v2016	50	habitatmap 2020	1	NA	NA	NA	NA	217437.591973471	188462.113583292	0.499759256839752	0	0	1	158	2015
1769265_1	1769265	1769265	1	0	2160	511568_v2020	80	habitatmap 2020	1	NA	NA	NA	NA	31869.6	203566.1	0.533544719219208	0	0	1	049	2004
17700016_1	17700016	17700016	0	0	2160	511729_v2020	95	habitatmap 2020	1	NA	NA	NA	NA	23741.591973471	199662.113583292	0.902220249176025	0	0	1	10	2010
17700916_1	17700916	17700916	0	0	2160	645050_v2014	20	habitatmap 2020	1	NA	NA	NA	NA	72061.591973471	226414.113583292	0.132419094443321	0	0	1	018	2001
17702018_1	17702018	17702018	1	0	9130_fm	601900_v2014	100	habitatmap 2020	1	NA	NA	NA	NA	256925.591973471	161934.113583292	0.635157942771912	0	0	1	066	2006
1770422_1	1770422	1770422	1	0	6230_hn	639504_v2020	100	habitatmap 2020	1	NA	NA	NA	NA	215005.591973471	201454.113583292	0.540480732917786	0	0	1	198	2019
177078_1	177078	177078	1	0	2310	639293_v2020	10	habitatmap 2020	1	NA	NA	NA	NA	218205.6	199470.1	0.899608850479126	0	0	0	198	2019
177078_1	177078	177078	1	0	2330_bu	639293_v2020	90	habitatmap 2020	1	NA	NA	NA	NA	218205.6	199470.1	0.899608850479126	0	0	1	198	2019
